type	creator	version	update	ID	sex	birthYear	birthPlace	birthRegion	language	firstLang	homeLang	workLang	resPlace	resRegion	eduPlace	eduRegion	eduSize	education	eduLevel	occupation	occLevel	notes
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08144	sex1	1977	NL-850	regN3e	SD	SD	SD	SD	NL-65-	regN2c	NL-743	regN3b	size6	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08145	sex2	1952	NL-446	regN2a	SD	SD	SD	SD	NL-442	regN2a	NL-446	regN2a	size3	hbo	edu1	teacher secondary education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08147	sex1	1941	NL-400	regN2c	SD	SD	SD	SD	NL-12-	regN1b	NL-113	regN1b	size5	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08148	sex2	1969	NL-376	regN2b	SD	SD	SD	SD	NL-490	regN4a	NL-376	regN2b	size3	hbo	edu1	speech therapist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08149	sex1	1929	ID	regZ	SD	SD	SD	SD	NL-533	regN2c	ID	regZ	sizeX	universiteit	edu1	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08150	sex1	1947	NL-660	regN2c	SD	SD	SD	SD	NL-10-	regN1b	NL-660	regN2c	size3	vwo	edu1	operator	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08151	sex2	1928	NL-10-	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-10-	regN1b	size1	mavo	edu2	secretary	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08152	sex1	1953	NL-10-	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-10-	regN1b	size1	lbo	edu3	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08153	sex2	1963	NL-10-	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-10-	regN1b	size1	universiteit	edu1	speech therapist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08154	sex2	1977	NL-10-	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-13-	regN2f	size2	mavo	edu2	administration worker	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08156	sex2	1968	NL-97-	regN3d	SD	SD	SD	SD	NL-97-	regN3d	NL-220	regN1a	size4	universiteit	edu1	doctoral student	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08157	sex1	1971	NL-64-	regN4b	SD	SD	SD	SD	NL-97-	regN3d	NL-661	regN2c	size6	universiteit	edu1	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08158	sex2	1957	NL-97-	regN3d	SD	SD	SD	SD	NL-97-	regN3d	NL-97-	regN3d	size1	universiteit	edu1	lawyer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08159	sex1	1949	NL-10-	regN1b	SD	SD	SD	SD	NL-161	regN2e	NL-10-	regN1b	size1	mavo	edu2	IT consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08160	sex2	1948	NL-10-	regN1b	SD	SD	SD	SD	NL-161	regN2e	NL-10-	regN1b	size1	vwo	edu1	administration worker	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08161	sex1	1936	NL-10-	regN1b	SD	SD	SD	SD	NL-82-	regN2f	NL-10-	regN1b	size1	lager onderwijs	edu3	mechanic	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08162	sex1	1931	NL-30-	regN1a	SD	SD	SD	SD	NL-290	regN1a	NL-30-	regN1a	size1	vwo	edu1	civil servant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08163	sex1	1928	NL-30-	regN1a	SD	SD	SD	SD	NL-30-	regN1a	NL-30-	regN1a	size1	hbo	edu1	civil servant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08164	sex2	1964	NL-30-	regN1a	SD	SD	SD	SD	NL-290	regN1a	NL-290	regN1a	size2	vwo	edu1	croupier	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08165	sex1	1945	NL-746	regN3b	SD	SD	SD	SD	NL-698	regN3a	NL-74-	regN3b	size2	universiteit	edu1	teacher secondary education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08166	sex2	1977	NL-699	regN3a	SD	SD	SD	SD	NL-97-	regN3d	NL-698	regN3a	size4	universiteit	edu1	teacher university	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08167	sex1	1938	NL-97-	regN3d	SD	SD	SD	SD	NL-743	regN3b	NL-97-	regN3d	size1	hbo	edu1	teacher secondary education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08168	sex1	1932	NL-601	regN4b	SD	SD	SD	SD	NL-601	regN4b	NL-601	regN4b	size6	mbo	edu2	miner	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08169	sex2	1963	NL-601	regN4b	SD	SD	SD	SD	NL-603	regN4b	NL-601	regN4b	size6	mbo	edu2	cook	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08170	sex1	1928	NL-600	regN4b	SD	SD	SD	SD	NL-600	regN4b	xxx	regN4b	sizeX	mbo	edu2	department head	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08171	sex2	1934	NL-30-	regN1a	SD	SD	SD	SD	NL-30-	regN1a	NL-30-	regN1a	size1	mavo	edu2	manager	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08172	sex2	1933	NL-30-	regN1a	SD	SD	SD	SD	NL-319	regN1a	NL-30-	regN1a	size1	mavo	edu2	secretary	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08173	sex1	1931	NL-30-	regN1a	SD	SD	SD	SD	NL-30-	regN1a	NL-30-	regN1a	size1	hbo	edu1	thechnician	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08174	sex1	1945	NL-12-	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-12-	regN1b	size2	mbo	edu2	unspecified	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08175	sex2	1915	NL-566	regN4a	SD	SD	SD	SD	NL-12-	regN1b	xxx	regX	sizeX	hbo	edu1	head master	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08176	sex1	1951	NL-10-	regN1b	SD	SD	SD	SD	NL-13-	regN2f	NL-10-	regN1b	size1	hbo	edu1	engineer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08177	sex2	1981	NL-827	regN3b	SD	SD	SD	SD	NL-65-	regN2c	NL-384	regN2d	size6	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08178	sex2	1952	NL-80-	regN3b	SD	SD	SD	SD	NL-384	regN2d	NL-832	regN2f	size6	hbo	edu1	teacher primary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08179	sex1	1951	NL-25-	regN1a	SD	SD	SD	SD	NL-52-	regN4a	NL-25-	regN1a	size1	hbo	edu1	head master	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08180	sex2	1982	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-10-	regN1b	size1	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08181	sex1	1981	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-10-	regN1b	size1	havo	edu2	receptionist	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08182	sex2	1980	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-10-	regN1b	size1	mbo	edu2	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08183	sex2	1960	NL-65-	regN2c	SD	SD	SD	SD	NL-65-	regN2c	NL-655	regN2c	size6	hbo	edu1	teacher secondary education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08184	sex1	1959	NL-10-	regN1b	SD	SD	SD	SD	NL-35-	regN1c	B-200	regV1	sizeX	universiteit	edu1	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08185	sex2	1957	NL-25-	regN1a	SD	SD	SD	SD	NL-65-	regN2c	NL-65-	regN2c	size1	havo	edu2	secretary	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08186	sex2	1955	NL-35-	regN1c	SD	SD	SD	SD	NL-13-	regN2f	NL-35-	regN1c	size1	hbo	edu1	teacher primary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08187	sex1	1932	NL-35-	regN1c	SD	SD	SD	SD	NL-343	regN1c	NL-35-	regN1c	size1	mavo	edu2	bookkeeper	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08188	sex2	1927	NL-35-	regN1c	SD	SD	SD	SD	NL-343	regN1c	NL-35-	regN1c	size1	lager onderwijs	edu3	sales person	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08189	sex1	1970	NL-65-	regN2c	SD	SD	SD	SD	NL-672	regN2c	NL-672	regN2c	size4	universiteit	edu1	teacher higher education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08190	sex2	1967	NL-48-	regN4a	SD	SD	SD	SD	NL-65-	regN2c	NL-48-	regN4a	size1	universiteit	edu1	teacher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08191	sex1	1967	NL-399	regN2b	SD	SD	SD	SD	NL-372	regN2b	NL-399	regN2b	size3	hbo	edu1	teacher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08192	sex1	1969	NL-50-	regN4a	SD	SD	SD	SD	NL-50-	regN4a	NL-50-	regN4a	size1	universiteit	edu1	department head	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08193	sex1	1962	NL-313	regN1a	SD	SD	SD	SD	NL-493	regN4a	NL-313	regN1a	size2	vwo	edu1	account manager	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08194	sex2	1974	NL-173	regN2e	SD	SD	SD	SD	NL-50-	regN4a	NL-173	regN2e	size6	universiteit	edu1	doctoral student	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08195	sex2	1972	NL-50-	regN4a	SD	SD	SD	SD	NL-25-	regN1a	NL-505	regN4a	size4	universiteit	edu1	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08196	sex1	1951	NL-30-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-30-	regN1a	size1	hbo	edu1	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08197	sex2	1972	NL-687	regN2c	SD	SD	SD	SD	NL-25-	regN1a	NL-508	regN4a	size5	universiteit	edu1	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08198	sex2	1974	NL-38-	regN2b	SD	SD	SD	SD	NL-97-	regN3d	NL-35-	regN1c	size1	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08199	sex1	1940	NL-74-	regN3b	SD	SD	SD	SD	NL-755	regN3b	xxx	regX	sizeX	hbo	edu1	personnel officer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08200	sex2	1945	NL-74-	regN3b	SD	SD	SD	SD	NL-35-	regN1c	NL-74-	regN3b	size2	hbo	edu1	lab technician	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08201	sex1	1977	NL-65-	regN2c	SD	SD	SD	SD	NL-65-	regN2c	NL-65-	regN2c	size1	mbo	edu2	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08202	sex2	1977	NL-65-	regN2c	SD	SD	SD	SD	NL-65-	regN2c	NL-65-	regN2c	size1	hbo	edu1	social worker	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08203	sex1	1971	NL-65-	regN2c	SD	SD	SD	SD	NL-65-	regN2c	NL-65-	regN2c	size1	hbo	edu1	unspecified	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08204	sex2	1973	NL-235	regN1a	SD	SD	SD	SD	NL-235	regN1a	NL-235	regN1a	size4	universiteit	edu1	teacher primary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08205	sex2	1945	NL-238	regN1a	SD	SD	SD	SD	NL-793	regN3c	NL-238	regN1a	size5	mavo	edu2	administration worker	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08206	sex1	1971	NL-27-	regN1a	SD	SD	SD	SD	NL-235	regN1a	NL-27-	regN1a	size1	universiteit	edu1	project manager	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08207	sex1	1951	NL-163	regN1b	SD	SD	SD	SD	NL-75-	regN3b	NL-163	regN1b	size6	hbo	edu1	unspecified	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08208	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	xxx	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08209	sex2	1955	NL-163	regN1b	SD	SD	SD	SD	NL-35-	regN1c	NL-163	regN1b	size6	universiteit	edu1	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08210	sex2	1954	NL-572	regN4a	SD	SD	SD	SD	NL-575	regN4a	NL-576	regN4a	size5	mavo	edu2	operator	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08211	sex1	1976	NL-56-	regN4a	SD	SD	SD	SD	NL-56-	regN4a	NL-56-	regN4a	size1	hbo	edu1	appraiser	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08212	sex2	1977	NL-56-	regN4a	SD	SD	SD	SD	NL-56-	regN4a	NL-56-	regN4a	size1	hbo	edu1	personnel officer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08213	sex2	1982	NL-25-	regN1a	SD	SD	SD	SD	NL-75-	regN3b	NL-224	regN1a	size3	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08214	sex2	1953	NL-224	regN1a	SD	SD	SD	SD	NL-224	regN1a	NL-224	regN1a	size3	mbo	edu2	doctor's assistant	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08215	sex1	1952	NL-23-	regN1a	SD	SD	SD	SD	NL-224	regN1a	NL-224	regN1a	size3	hbo	edu1	system manager	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08216	sex2	1970	NL-50-	regN4a	SD	SD	SD	SD	NL-25-	regN1a	NL-507	regN4a	size5	hbo	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08217	sex2	1944	NL-50-	regN4a	SD	SD	SD	SD	NL-52-	regN4a	NL-50-	regN4a	size1	hbo	edu1	manager	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08218	sex1	1941	NL-50-	regN4a	SD	SD	SD	SD	NL-52-	regN4a	NL-50-	regN4a	size1	havo	edu2	entrepreneur	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08219	sex2	1970	NL-786	regN3c	SD	SD	SD	SD	NL-80-	regN3b	NL-791	regN3c	size6	hbo	edu1	editor	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08220	sex1	1969	NL-385	regN2d	SD	SD	SD	SD	NL-807	regN2d	NL-715	regN3a	size4	hbo	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08221	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	xxx	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08222	sex2	1960	NL-25-	regN1a	SD	SD	SD	SD	NL-264	regN1a	NL-264	regN1a	size4	hbo	edu1	editor	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08223	sex1	1971	NL-706	regN3a	SD	SD	SD	SD	NL-27-	regN1a	NL-27-	regN1a	size1	vwo	edu1	editor	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08224	sex2	1964	NL-30-	regN1a	SD	SD	SD	SD	NL-264	regN1a	NL-264	regN1a	size4	hbo	edu1	office manager	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08225	sex1	1949	NL-25-	regN1a	SD	SD	SD	SD	NL-46-	regN4a	NL-25-	regN1a	size1	universiteit	edu1	vice-director	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08226	sex2	1955	NL-438	regN2a	SD	SD	SD	SD	NL-46-	regN4a	NL-438	regN2a	size3	vwo	edu1	housewife	occ7	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08227	sex1	1948	NL-33-	regN1a	SD	SD	SD	SD	NL-433	regN2a	NL-33-	regN1a	size1	universiteit	edu1	remedial educationalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08228	sex2	1959	NL-35-	regN1c	SD	SD	SD	SD	NL-505	regN4a	NL-370	regN2b	size2	hbo	edu1	speech therapist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08229	sex2	1929	NL-234	regN1a	SD	SD	SD	SD	NL-370	regN2b	NL-35-	regN1c	size1	universiteit	edu1	doctor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08230	sex1	1960	NL-25-	regN1a	SD	SD	SD	SD	NL-179	regN2e	NL-150	regN1b	size2	mavo	edu2	cook	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08231	sex1	1944	NL-10-	regN1b	SD	SD	SD	SD	NL-115	regN1b	NL-10-	regN1b	size1	hbo	edu1	communication consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08232	sex1	1947	NL-10-	regN1b	SD	SD	SD	SD	NL-454	regN2a	NL-10-	regN1b	size1	universiteit	edu1	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08233	sex2	1966	NL-10-	regN1b	SD	SD	SD	SD	NL-62-	regN4b	NL-10-	regN1b	size1	hbo	edu1	secretary	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08234	sex2	1959	NL-227	regN1a	SD	SD	SD	SD	NL-227	regN1a	NL-227	regN1a	size3	hbo	edu1	graphic designer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08235	sex1	1960	NL-10-	regN1b	SD	SD	SD	SD	NL-227	regN1a	NL-10-	regN1b	size1	universiteit	edu1	civil servant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08236	sex2	1930	NL-10-	regN1b	SD	SD	SD	SD	NL-383	regN2b	NL-10-	regN1b	size1	mavo	edu2	secretary	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08237	sex1	1952	NL-225	regN1a	SD	SD	SD	SD	NL-386	regN2d	NL-225	regN1a	size4	mbo	edu2	system manager	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08238	sex1	1958	NL-386	regN2d	SD	SD	SD	SD	NL-386	regN2d	NL-382	regN2b	size6	lbo	edu3	painter	occ4	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08239	sex2	1968	NL-720	regN3a	SD	SD	SD	SD	NL-386	regN2d	NL-341	regN1c	size5	mbo	edu2	IT consultant	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08240	sex1	1943	NL-956	regN3d	SD	SD	SD	SD	NL-73-	regN2d	NL-956	regN3d	size5	havo	edu2	tax officer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08241	sex1	1942	NL-816	regN2d	SD	SD	SD	SD	NL-73-	regN2d	NL-816	regN2d	size4	havo	edu2	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08242	sex2	1969	NL-964	regN3d	SD	SD	SD	SD	NL-517	regN4a	NL-73-	regN2d	size1	mavo	edu2	housewife	occ7	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08243	sex2	1980	NL-35-	regN1c	SD	SD	SD	SD	NL-62-	regN4b	NL-35-	regN1c	size1	hbo	edu1	linguist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08244	sex1	1949	NL-35-	regN1c	SD	SD	SD	SD	NL-35-	regN1c	NL-35-	regN1c	size1	hbo	edu1	civil servant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08245	sex2	1977	NL-35-	regN1c	SD	SD	SD	SD	NL-345	regN1c	NL-35-	regN1c	size1	hbo	edu1	secretary	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08246	sex2	1973	NL-386	regN2d	SD	SD	SD	SD	NL-386	regN2d	NL-386	regN2d	size4	universiteit	edu1	developer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08247	sex2	1946	NL-999	regN3d	SD	SD	SD	SD	NL-386	regN2d	NL-792	regN3c	size5	mavo	edu2	office worker	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08248	sex1	1970	NL-38-	regN2b	SD	SD	SD	SD	NL-386	regN2d	NL-386	regN2d	size4	hbo	edu1	engineer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08249	sex2	1984	B-100	regV1	SD	SD	SD	SD	NL-226	regN1a	NL-27-	regN1a	size1	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08250	sex2	1984	NL-25-	regN1a	SD	SD	SD	SD	NL-25-	regN1a	NL-25-	regN1a	size1	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08251	sex1	1984	NL-226	regN1a	SD	SD	SD	SD	NL-27-	regN1a	NL-27-	regN1a	size1	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08252	sex1	1952	NL-555	regN4a	SD	SD	SD	SD	NL-567	regN4a	NL-555	regN4a	size3	universiteit	edu1	lawyer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08253	sex2	1978	NL-56-	regN4a	SD	SD	SD	SD	NL-570	regN4a	NL-602	regN4a	size5	vwo	edu1	student	occ6	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08254	sex1	1947	NL-65-	regN2c	SD	SD	SD	SD	NL-567	regN4a	NL-65-	regN2c	size1	universiteit	edu1	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08255	sex1	1936	NL-760	regN3b	SD	SD	SD	SD	NL-715	regN3a	NL-760	regN3b	size2	hbo	edu1	engineer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08256	sex1	1961	NL-755	regN3b	SD	SD	SD	SD	NL-374	regN2b	NL-755	regN3b	size2	hbo	edu1	manager	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08257	sex2	1966	NL-760	regN3b	SD	SD	SD	SD	NL-374	regN2b	NL-755	regN3b	size2	hbo	edu1	self-employed	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08258	sex1	1964	NL-616	regN4b	SD	SD	SD	SD	NL-528	regN4a	NL-52-	regN4a	size1	universiteit	edu1	teacher secondary education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08259	sex2	1966	NL-528	regN4a	SD	SD	SD	SD	NL-528	regN4a	NL-528	regN4a	size4	mbo	edu2	nurse	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08260	sex1	1972	NL-604	regN4b	SD	SD	SD	SD	NL-10-	regN1b	NL-528	regN4a	size4	hbo	edu1	film director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08261	sex1	1947	NL-10-	regN1b	SD	SD	SD	SD	NL-168	regN2e	NL-10-	regN1b	size1	universiteit	edu1	teacher secondary education	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08262	sex1	1970	NL-116	regN1b	SD	SD	SD	SD	NL-162	regN2e	NL-161	regN2e	size5	havo	edu2	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08264	sex1	1943	NL-10-	regN1b	SD	SD	SD	SD	NL-957	regN3d	NL-10-	regN1b	size1	hbo	edu1	architect	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08265	sex2	1954	NL-948	regN3c	SD	SD	SD	SD	NL-948	regN3c	NL-948	regN3c	size6	hbo	edu1	teacher primary school	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08266	sex1	1954	NL-97-	regN3d	SD	SD	SD	SD	NL-793	regN3c	NL-97-	regN3d	size1	mbo	edu2	engineer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08267	sex2	1973	NL-50-	regN4a	SD	SD	SD	SD	NL-56-	regN4a	NL-506	regN4a	size4	havo	edu2	business process controller	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08268	sex2	1970	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-506	regN4a	size4	universiteit	edu1	HR assistant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08269	sex1	1973	NL-56-	regN4a	SD	SD	SD	SD	NL-56-	regN4a	NL-573	regN4a	size4	universiteit	edu1	IT consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08270	sex1	1972	NL-25-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-264	regN1a	size4	universiteit	edu1	music teacher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08271	sex2	1975	NL-235	regN1a	SD	SD	SD	SD	NL-26-	regN1a	NL-264	regN1a	size4	hbo	edu1	office worker	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N08272	sex1	1972	NL-10-	regN1b	SD	SD	SD	SD	NL-35-	regN1c	NL-264	regN1a	size4	vwo	edu1	archivist	occ2	none
